text,classification
bom dia! alguém sabe que dia o @mcrivella toma posse como prefeito do rio??!?  cidade abandonada caótica e sem qq ordenamento!,0
não faço ideia o que é que a emma stone disse no discurso de aceitação do óscar. mas ficava a ouvi-la em loop a noite toda #oscars,0
@danielaarod adoro o tempo assim,0
e as indiretas pra grazi nao param... ,0
acabei de ouvir um casal com rastas dizer isto 'as pessoas passam por nós e dizem que cheiramos mal...pffff...elas é que cheiram a champô!',0
quer se livrar do @reinaldoazevedo ?? é só eleger o @jairbolsonaro em 2018 ,0
@htcolorido oi pssoa.. tá morando onde aqui em sampa? #quenaosejanazlmodeon,0
infelizmente o país da inversão de valores..pq de gente de esquerda que quer lacrar ..!! ,0
comprei um espumante pra agradar a patroa  afinal hoje é dia dela #diadamulher ,0
o raúl josé até quando vai cagar deve pedir autorização ao jorge jesus #libertemorauljosé,0
vazou um diálogo do jucá falando sobre trocar a presidente pra deter a lava jato mas relaxem galera não é golpe!!!!,0
@vitormramalho concorda com a saída de portugal da união europeia ,0
@rpsantos1970 esta é a mentalidade da nossa classe política governante. @_cdspp  #mesquita #lisboa #cds #portugal  _,0
o @whindersson nunes merece o título de maior youtuber do brasil e de respeito. parabéns! #espiritosantocaos ,0
um objetivo na vida ,0
regular os mercados energéticos e financeiros  #renovarportugal #portugal,0
você ainda tem dúvidas que branco pode sofrer racismo? ,0
eu to muito sapatao scrr,0
@oangelo82 @odedonafrida ia puxar do emoji do cão triste. não foi preciso,0
a afronta aos portugueses não pára!  #pnr #portugal #imigração ,0
@amandassini medir minhas palavras? agora além de silenciar a angelica vc quer me silenciar tambem?,0
@hugomvlopes  mau... é teu irmão???,0
@miguelparaiso23 roses are red violets are blue pa quê o jonas se temos o  mitroglou...,0
@odecarvalho 1 a confissão da odebrecht de que dava cem mil dólares por mês para as farc,0
@pensaporti @pedrotmota acho que a irmã da minha namorada está a falar contigo,0
@cookiedokook_ kook com 1 bolsa do exército outra super tendência td góticotênis é branco pq alô é caro #btswellcomebacktochile  _,0
@lavelas o sporting vai descer de divisão?,0
e quem apoiou o governo mais corrupto da história desse país não é idiota é inútil??  parabéns @rachelsherazade po _ ,0
@adlepdv @madjunto_pt se não s atender os imigrantes portugueses na vzla  pronto vão  ser refugiados em algum país também. muito casos _,0
quarta feira 849 pagar as prostituta limpa a churrasquera tira do canal pornô colocar na rede vida exame de sangue oração #carnavalacaboue,0
#usecamisinha e você não vai precisar abortar,0
@ajulysantos psdb não quer perder o título de 'direita brasileira' para o jair bolsonaro seria muita humilhação.  _,0
@marlenebicalho bora fazer um campeonato madry? hahaha... vc podia ser minha mãe embora ache que não tem idade.. snifff #saudadedemainha,0
@marlenebicalho viu as fotos que postei?,0
@geovane3210 @arantxanome @bolsonarosp  olha a cara de sofrimento....,0
jesus está voltando e você aílutando para ver quem é melhorquem é mais poderoso quem tem.mais estrela mais... ,0
@gabrielplnheiro liberal demais  mbl entrou na política na velha política ,0
tá linda santa! ,0
portugal precisa do pnr mas o pnr precisa de si! ,0
@editorahumanas vai daí pelego! ,0
@fcancio  pesadelo? naaaa... um sonho que vai tomando contornos de realidade.,0
@leolimaduarte @gabrisinhas se vc concorda com ela vc reproduz racismo. mas não to aqui pra silenciar negro cê acha o que quiser.,0
@paisdoamaraljp a eleição de trump trouxe ao mundo a intolerância a dos seus opositores!  #be #pcp #geringonça,0
vá lá hoje o programa 'prós e contras' da @rtppt sobre eutanásia não foi como habitualmente prós-e-prós e até foi interessante,0
essas notas a rede globo não mostra #apuracaorj #rio452 ,0
@samsungbrasil eu ia comprar um s7 semana que vem desisti,0
por que 'apesar'?? ser nacionalista é oposto a ter esperança e união??  forcem mais a barra que tá pouco!! jornale _ ,0
@saoblack extra! achei a filha da maria do rosario @bbb ,0
@paulogarcia1970 já só falta o grimaldo,0
'esporte' pra quem nunca introduziu a língua em uma xexéquinha #joaquinresponde ,0
quem será meu vice? oh dúvida cruel... ,0
@luizapossi queria comer polvo mas o da copa gerou apego,0
parabéns a thomas perez que acaba de ser nomeado como líder do cnd. eu não poderia estar mais feliz por ele ou pe _ ,0
novela da cgd – ii  #pnr #bancos #portugal,0
@pauloap vc nao consegue mais ver um filme sem que tenha politica no meio,0
coitado dos aposentados que vão financiar a bosta do bolsa família ,0
feliz dia internacional das kiridinhas!!! ,0
'não aumentarei a carga fiscal... assumo que me demitirei se não houver outra alternativa. temos de honrar a palavr _ ,0
@gentebranca1 aproveitem o bbb e denunciem.,0
veto de imigração é uma das ordens mais populares de trump até agora' ,0
'bom dia estamos fazendo uma campanha por justiça no caso joão victor. joão victor é um adolescente de 13 anos... ,0
@editorahumanas toda mulher deve ser respeitada independente de ser ou não feminista só as feministas que dizem lutar pelas mulheres nã _,0
ao vivo declaração conjunta do presidente trump e primeiro ministro shinzo abe ,0
o cerco está se fechando pro obama #obamainjail ,0
se eu fosse o @pecesiqueira já tinha me jogado de cima de um prédio faz é tempo ,0
@gabbii_222 rindo muito com @direitafalando kkkkkkkkkkkk vale a pena,0
a mídia não reportou que a dívida nacional no meu primeiro mês abaixou $12 bilhões vs. um aumento de $200 bilhões no primeiro mês de obama.,0
confira a contribuição de uma de nossas integrantes para o blog da marca insecta shoes! 'será que realmente somos... ,0
antes do 'overdose de tourette' chegar à vossa cidade decidimos apresentar-nos um pouco melhor. eis manel cardoso. ,0
mulher dica de foto pra vc tirar com suas amigas ,0
@franmoraes2 @franmyself cheirossssssssssssssssssss boa noite!,0
#i5gornascimento @i5gornascimento g1 união europeia ameaça com sanções países que não recebem refugiados ,0
@_theearlybird @joaquinvoltou e que tal uma linha de bonés??  ,0
@mibiel porque chamar 'idiota' não é 'xingar'. o prémio iliteracia está entregue,0
bene barbosa dá uma surra no pres. dos direitos humanos da oab-sp em deb...  via @youtube,0
digno enquanto uns mamam no estado... ,0
refute o que eu falei! mandar frases nerds de efeito é fácil! ,0
@estadao aproveitando o #diadamulher para lacrar. e ainda dizem que isso é imprensa de direita golpista etc... ,0
bastaram 4 anos pra 'mudança' acontecer. ,0
a notícia é velha mas o preconceito está sempre presente  ,0
@o_antagonista os políticos que moro conseguiu condenar ,0
@zfbla o dia da mulher foi top pois passei c as sapatao mais top do planeta,0
palavras do presidente trump na assinatura da resolução h.j. 41' ,0
aaaaaaa eu quero falar no meu trabalho sobre refugiados mas não sei se vou conseguir,0
4 dias em campinas uma única mochila. nem usei todas as roupas que eu trouxe!,0
aff só por que não tem negro no oscar agora eles sao racista........ pfvr miga melhore,0
uhuuuuu.  assim não resisto vou se obrigado a ir aí.  me acabar todo.  tira aquela burca. de novo. uhahaha _ ,0
enquanto não prenderem o contabilista d salgado o motorista d sócrates e o porteiro do banco de portugal a justiça não terá credibilidade.,0
uma mulher de verdade é bem sucedida independente. mas se não for - ainda vai lutar até o fim por si mesma!,0
@gabrielplnheiro comentarista da globo news tem orgulho de posar ao lado de homem que fez parte de uma organização terrorista q matou m _,0
não temos imprensa de direita no brasil.  só imbecis esquerdistas acreditam que a imprensa no brasil é de direita. ,0
hoje o tópico vai ser... islão!,0
#jesuischarlie esses cartunistas são herois!!,0
@sergiomororocks @jornalnacional  daqui a pouco começa @jornaldarecord  jornalismo de verdade.  vai mostrar a roubalheira no bndes.,0
é pra desenha????? ,0
@jornaloglobo hahahha eita os corruptos estão mijando com medo de bolsonaro!!!,0
@prrttyhrts me sinto sempre a amiga mais feia e gorda do grupo sou péssima de corpo e rosto. #amproblems #askanamia,0
parabéns a stephen miller por me representar esta manhã nos vários programas matutinos de domingo. ótimo trabalho! ,0
@tordilho2 #sermulheré não ser homem ,0
@rjrbaleixo o baldwin tem carta branca senão não aceitava apresentar,0
o repórter @pvedova lembra dos 'crimes de ódio' cometidos contra imigrantes mas esquece dos números de crimes cometidos pelos imigrantes.,0
quem tem ódio é a 'extrema-direita' ou você? @fuckingpisces ,0
enciclopédia @homemdeverdade  futebol = hora sagrada churrasco cerveja gelada não gosta vaza! fêmeas no shopping !,0
@chiiaritta u r so right.  @curate_angola ir buscar argumentos de autoridade não torna mais verídico o seu discurso.,0
me divertindo muito enquanto hospedo o primeiro ministro shinzo abe nos estados unidos!  _ ,0
acho engraçado que vcs falam mal do ustra mas idolatram che,0
a primeira parte dos patriots foi horrível. alguém me sabe dizer se o palhinha também joga lá? #superbowl,0
calma sportinguistas já podem respirar de alívio. o benfica ganhou ao braga. o vosso 3º lugar está quase garantido,0
por um 8 de março em que eu não sinta que estou gorda e feia porque peso mais que 60 kg,0
prezada @pimentinha_17 quando 2 pessoas usam o mesmo computador pode acontecer de uma postar na twitcam c o perfil errado. @marlenebicalho,0
com essa frase que eu encerro o assunto do nordeste. está me dando sede vou ali beber uma agua mineral,0
é suposto a religião não ser critério para discriminar refugiados. nem pela negativa nem mesmo pela positiva. ,0
tem amiga mas morre de vontade é de comê-las!,0
@gabrielplnheiro o moleque do mbl levou uma surra  ahahhahah ,0
@_deadputa só faltava dizeres que angola não é cidade também xd ,0
@uma_brasileira ta surpresa com celular na cadeia  ??? kkkkkk,0
@maxwellbaliza @justiceiro_sujo essa página é o melhor modo de se provar que essa 'justiça social' não passa de uma modinha.,0
@rpsantos1970 quão 'democratas' e 'tolerantes' são estes esquerdistas estes 'direitinhas' e estes 'politicamente correctos'.   _,0
quem diz que não devemos comer ovos porque estamos a comer um aborto e isso é nojento nunca viu o ambiente de uma discoteca às 6 da manhã,0
garota vai se tratar! eu esfrego argumentos lógico fatos e verdade na tua cara mostrando o quanto vc é uma ingênu _ ,0
tinha tantas saudades do meu tio não quero que ele volte para a angola mais,0
@stepapaiano a mídia não mostrou mas o stf que não se vigie pra ver... somos todos @jairbolsonaro  @bolsonarosp  @flaviobolsonaro  _,0
um treinador que aos 43 anos já conseguiu a proeza de ter dispensado jogadores como jonas e aboubakar não é um treinador qualquer...,0
@alentejanod86 por falar em abafar sabes se o jesus janta hoje com o palhinha?,0
se vc tiver 4 paus sim ,0
melhor coisa que eu fiz foi assinar a editora humanas ,0
owww esquisita @aninha_ebc a @rafinhafarias tá te imitando com tt pala hahaha,0
a todos desejo um santo natal e um ano 2017 cheio de esperança  via @youtube,0
aceite os chifres #joaquinresponde ,0
na áfrica gato preto é conhecido apenas como gato,0
tchau gayzada! tchau campinas! #partiusp,0
qnd q eu decidi q me vestir só de preto e ter um gato branco era uma boa ideia,0
a luisa é pesquisadora e lançou esse projeto para apoiar um novo escritor. ajude com qualquer quantia! veja mais... ,0
aeeeee dilma caiu ja posso viajar pra miami agora?,0
sexta feira é dia de beber todas e pegar trans trans porte alternativo táxi uber bonde ônibus... se beber não dirija #paz,0
#pnr apresenta-se em sintra pela 2ª vez em autárquicas ampliando agora a sua participação nesse concelho. _ ,0
@chris_branco para @joaquinvoltou com amor. ,0
@gabrielaltairc eu to falando dos refugiados da síria eles nao vem pra ca tem um milhao de abrigos em outros paises que acolhe eles,0
@ibrags @navarro_spfc obviamente anti refugiados. obviamente nao tenho como checar os fatos mas de um google e ache uma fonte confiavel,0
@crixtal7 franceses vão às ruas em apoio marine le pen após um golpe q poderia retirá-la da disputa presid. a esquerda agoniza no mund _,0
antigamente ninguém se ofendia,0
sexta 1753 tá aberto o final de semana válido somente para o trabalhador honesto membro da tradicional família br _ ,0
receberei hoje o pm canadense trudeau e um grupo de empreendedoras pra discutir mulheres no ambiente corporativo. _ ,0
@joaomiranda o estado pode defender-se do processo do sócrates alegando falência.,0
meu deus!! que catracada do @danilogentili no @geekvox! quis lacrar e se fodeu! ,0
@bolsonarosp agora terei que buscar uma foto minha de criança jogando vídeo game para provar que papai não é vídeo gamefóbico. pqp...,0
@bazert carlos costa tinha mais que informação sobre o bes mas nunca chegava hoje há mais que informação sobre o carlos costa e tb não _,0
@ruggeron_ tema mais lógicas!! quero ver vc refutar isso! ,0
desejou feliz dia das mulé o cara q chama mulher de burra o resto do ano,0
tem nada de gorda e feia smp foi linda nenem —_   ,0
mendigos sem-abrigo cada vez mais são parte da 'paisagem' de lisboa. o regime gerou o fosso imenso entre muito r _ ,0
'oi nós somos sapatão' kkkkkkkkkkkkkkkkkk,0
@ajulysantos queremos igualdade! queremos igualdade! empoderamento feminino! queremos igualdade! ops! não! pera ai nem tanto assim _,0
